Id,drugName,condition,rating,date,usefulCount
53412,D**,P*,8,2009/8/4,61
132753,P**,N*,1,2017/7/30,3
110443,N**,B*,9,2016/1/9,12
159518,G**,R*,9,2013/7/5,49
52919,M**,M*,9,2017/2/20,6
123082,E**,B*,4,2009/12/17,20
116107,P**,E*,4,2016/11/13,9
224548,B**,D*,2,2017/10/17,9
214368,T**,V*,1,2015/10/15,3
181692,P**,D*,9,2011/8/4,47
221377,D**,C*,5,2016/12/10,2
2906,R**,O*,3,2016/9/17,25
200004,V**,S*,10,2016/1/12,5
188859,P**,G*,10,2011/7/13,17
102296,C**,A*,3,2016/7/16,2
41615,B**,B*,9,2010/11/24,22
81941,L**,W*,9,2016/9/8,20
75596,G**,D*,8,2011/3/5,36
188468,P**,B*,10,2017/1/2,13
173247,C**,A*,10,2009/8/29,28
96445,S**,D*,8,2009/6/1,18
27882,L**,G*,6,2017/3/18,11
171187,L**,E*,9,2012/7/2,22
85582,E**,B*,8,2014/9/3,20
226794,E**,B*,10,2015/3/2,16
73591,E**,B*,7,2013/6/6,9
196683,P**,A*,9,2017/8/28,22
139232,P**,W*,10,2008/3/2,42
76759,L**,W*,5,2016/6/13,15
27986,L**,M*,3,2016/4/29,7
180421,D**,P*,8,2010/3/22,19
67377,P**,A*,6,2016/6/20,21
47208,T**,U*,10,2009/11/16,64
101835,T**,T*,10,2017/7/18,2
401,M**,E*,10,2014/6/6,28
141063,E**,A*,10,2015/9/17,54
200618,V**,S*,9,2009/7/20,8
24349,L**,M*,2,2015/11/4,9
189532,O**,P*,8,2010/2/2,8
230872,M**,i*,1,2015/1/20,61
167875,L**,E*,10,2016/1/7,17
84616,E**,A*,6,2016/7/19,0
74915,K**,S*,7,2009/6/8,12
12672,E**,R*,10,2014/2/21,11
105933,A**,A*,8,2013/6/30,87
112886,B**,C*,9,2017/11/2,1
21373,Z**,I*,9,2017/7/14,1
146328,S**,O*,9,2008/8/3,17
74882,K**,E*,6,2011/5/31,9
64000,S**,P*,10,2017/5/19,13
59075,M**,C*,5,2017/8/31,3
47910,A**,A*,2,2015/3/28,28
35099,L**,S*,5,2016/11/9,19
161605,R**,D*,9,2013/8/29,94
119340,T**,H*,1,2015/7/7,11
149247,M**,B*,9,2015/4/12,4
144429,E**,B*,3,2016/4/20,0
151342,C**,S*,10,2017/5/13,4
44675,C**,M*,10,2009/4/13,47
37121,V**,A*,8,2017/2/27,36
32686,B**,m*,9,2016/8/14,18
147170,A**,P*,9,2013/8/9,82
58816,P**,P*,1,2012/2/2,68
117177,S**,O*,10,2015/6/9,43
207256,V**,H*,10,2015/5/8,219
69215,C**,R*,7,2011/3/14,76
215459,C**,B*,5,2017/12/5,0
100258,D**,B*,2,2015/9/23,3
63163,C**,B*,10,2017/8/21,2
168079,J**,A*,2,2015/10/12,3
199088,D**,B*,8,2016/3/15,10
173104,C**,N*,10,2011/9/24,0
160380,B**,A*,8,2016/11/1,16
47334,F**,A*,3,2016/8/22,13
225228,B**,D*,10,2015/11/5,72
4827,B**,W*,7,2014/11/13,60
109207,N**,B*,1,2017/3/2,7
41912,C**,O*,8,2010/6/1,74
38288,R**,S*,8,2017/5/19,2
151466,C**,S*,10,2016/4/18,19
165309,P**,N*,1,2017/8/4,8
183874,M**,A*,9,2014/8/25,20
202475,L**,M*,10,2014/11/28,22
57569,A**,B*,8,2017/6/19,10
99075,L**,B*,8,2014/5/9,19
11691,T**,D*,10,2017/5/3,18
134917,P**,R*,8,2015/4/29,57
153557,V**,B*,9,2017/6/17,2
34412,B**,M*,5,2010/5/16,36
163778,M**,D*,10,2009/12/26,97
162931,C**,O*,3,2009/10/16,13
203504,N**,N*,10,2009/2/2,7
66384,V**,H*,10,2013/7/17,131
213054,I**,C*,10,2017/10/12,0
82226,L**,D*,10,2016/3/11,41
4746,B**,O*,10,2015/3/24,27
179409,O**,D*,1,2011/10/29,53
153141,D**,A*,4,2016/4/5,4
125674,F**,B*,10,2016/9/28,10
56890,M**,M*,10,2010/9/10,14
96397,S**,D*,6,2009/11/17,56
136617,B**,D*,9,2009/8/5,12
141743,E**,D*,10,2011/4/13,38
155954,C**,E*,10,2015/12/29,33
121953,V**,A*,1,2012/6/21,29
128926,L**,E*,10,2015/12/13,12
88460,A**,A*,9,2010/9/29,26
43821,A**,P*,1,2015/11/14,13
190644,O**,O*,7,2015/5/25,29
91287,B**,H*,2,2011/10/3,3
61170,X**,A*,10,2017/6/1,8
152445,C**,B*,10,2011/6/23,21
8464,Z**,I*,10,2012/7/14,39
100534,D**,B*,7,2013/1/22,0
104792,E**,B*,10,2010/7/22,20
81887,L**,O*,5,2017/1/25,14
198133,M**,H*,8,2009/6/24,14
24870,A**,B*,8,2012/12/26,118
72304,T**,P*,8,2012/10/15,40
26584,S**,B*,1,2013/3/24,10
205104,C**,H*,10,2014/7/10,13
161925,C**,U*,6,2016/8/13,42
155763,C**,E*,10,2017/3/16,49
104999,E**,B*,5,2009/3/12,17
211924,L**,B*,1,2016/3/2,26
37991,A**,W*,10,2017/2/20,25
61769,C**,A*,5,2015/10/24,12
163633,M**,D*,3,2013/3/26,18
206167,E**,H*,10,2015/9/23,41
79865,B**,B*,10,2017/11/3,4
96696,N**,P*,8,2009/1/24,192
146293,S**,O*,10,2009/5/14,19
21732,G**,C*,3,2017/8/1,1
180321,D**,P*,7,2016/1/4,1
120524,D**,D*,1,2015/9/20,14
26090,S**,B*,7,2017/7/19,3
49741,G**,I*,9,2016/8/14,53
126578,A**,P*,9,2009/4/14,2
73008,E**,B*,6,2015/3/14,7
9569,L**,B*,8,2016/3/3,9
72935,E**,B*,7,2015/5/31,2
23309,M**,O*,10,2012/10/22,38
200586,V**,S*,10,2011/3/21,4
27502,R**,R*,10,2008/4/7,89
163440,M**,A*,8,2017/6/13,23
3434,N**,U*,1,2015/6/25,5
183442,C**,i*,8,2011/8/25,14
30273,K**,A*,1,2011/6/3,9
214767,P**,H*,10,2016/5/8,42
54827,B**,W*,9,2017/2/16,30
46933,E**,D*,10,2013/5/20,101
121164,V**,S*,2,2016/11/2,9
129823,L**,B*,8,2015/5/7,10
177864,D**,G*,1,2013/7/13,41
169222,A**,P*,1,2016/10/16,16
221099,D**,H*,10,2016/6/17,10
156683,D**,D*,5,2016/9/21,14
213773,T**,V*,10,2016/12/23,0
98195,N**,B*,1,2015/7/6,10
96724,N**,T*,8,2010/5/5,56
126972,M**,N*,1,2017/2/17,9
15616,E**,B*,9,2016/11/20,4
164675,D**,O*,9,2008/12/15,84
33493,M**,A*,6,2014/9/1,14
174989,F**,M*,5,2011/9/15,81
212432,L**,B*,10,2009/6/13,44
3469,N**,B*,1,2015/3/28,19
131048,L**,B*,2,2009/8/9,262
54979,B**,W*,7,2016/9/23,16
29091,T**,M*,1,2017/6/26,13
81267,Y**,P*,10,2016/7/28,27
136242,P**,1*,6,2011/3/3,1
104307,E**,B*,10,2012/4/24,11
50876,A**,C*,8,2017/5/16,1
513,M**,A*,1,2014/7/26,52
48569,E**,B*,2,2017/7/16,2
79163,P**,E*,6,2016/8/17,3
144953,E**,B*,3,2015/12/26,2
65974,P**,P*,8,2015/4/13,52
130953,L**,B*,10,2010/10/8,7
72257,T**,P*,9,2012/6/30,18
113816,T**,E*,8,2015/12/25,0
229548,L**,B*,9,2015/8/10,25
216086,C**,B*,1,2015/8/30,27
90153,D**,P*,9,2013/1/9,41
134613,K**,P*,9,2014/2/22,30
221090,D**,H*,10,2016/8/1,14
151046,O**,C*,10,2015/1/16,61
62394,C**,D*,9,2012/4/4,13
202382,L**,B*,3,2016/2/2,30
140806,E**,D*,8,2016/6/22,11
71044,R**,C*,10,2014/8/22,10
31902,M**,V*,1,2015/7/27,5
114783,N**,H*,3,2009/9/25,18
36586,F**,C*,6,2014/4/3,15
59323,Z**,U*,9,2015/12/11,24
175687,L**,S*,1,2017/4/11,16
164030,F**,A*,7,2015/12/3,26
34556,M**,A*,8,2017/8/1,1
50078,G**,N*,4,2015/8/24,8
120396,M**,A*,10,2011/10/26,83
66210,V**,C*,10,2016/8/23,5
198550,P**,I*,1,2009/12/17,59
171886,M**,I*,9,2011/4/14,40
121754,V**,D*,8,2014/1/1,46
146886,A**,A*,5,2016/3/17,41
162819,C**,T*,9,2015/9/1,1
30799,M**,V*,1,2017/6/8,2
101128,R**,M*,9,2016/3/11,45
64890,S**,D*,10,2015/5/18,67
18738,H**,H*,2,2015/5/16,15
118474,F**,D*,4,2014/10/17,59
33228,M**,B*,9,2017/2/27,3
157889,A**,A*,10,2011/6/4,3
73774,E**,B*,3,2012/7/30,0
86211,M**,B*,8,2015/10/19,10
180649,A**,A*,10,2011/6/18,34
42192,D**,G*,9,2014/10/5,45
200903,D**,A*,10,2016/4/25,26
113148,B**,C*,1,2016/3/18,10
15625,E**,A*,1,2016/11/14,1
168573,V**,D*,10,2017/5/7,9
101418,V**,B*,3,2016/7/29,7
159679,B**,U*,1,2017/7/27,10
124705,T**,B*,1,2017/4/22,4
148621,M**,A*,1,2016/12/15,1
170568,Q**,I*,9,2015/3/4,33
9950,L**,B*,6,2013/11/2,12
83973,E**,B*,3,2017/7/3,3
140788,E**,G*,10,2016/8/21,87
150662,S**,B*,6,2015/3/30,4
216253,C**,B*,10,2015/6/5,29
81799,L**,O*,10,2017/4/4,18
32142,W**,D*,10,2013/5/24,65
133711,B**,U*,4,2015/11/3,12
46035,P**,O*,9,2009/3/24,43
139623,E**,P*,9,2013/3/21,50
203251,F**,P*,8,2008/11/29,33
25153,D**,H*,1,2017/5/26,18
200311,V**,S*,10,2014/2/13,20
33359,M**,B*,1,2016/4/6,2
124108,S**,B*,8,2016/3/8,0
87261,L**,S*,9,2012/9/25,35
184483,H**,S*,6,2012/2/12,39
49619,E**,B*,3,2015/9/2,3
11541,P**,R*,5,2015/4/15,27
96235,S**,P*,9,2012/4/10,35
147559,A**,D*,5,2009/7/10,50
198483,E**,D*,8,2008/5/28,68
97081,C**,O*,1,2017/2/16,9
162525,R**,I*,10,2013/9/24,71
44261,E**,*a,1,2011/4/9,0
160967,R**,B*,9,2016/6/22,24
74046,E**,B*,9,2011/12/23,0
1245,S**,M*,9,2015/2/18,8
78170,Z**,B*,5,2011/12/3,36
47459,T**,P*,7,2017/8/5,11
115371,P**,A*,1,2016/6/5,14
54727,B**,W*,1,2017/3/21,5
160183,B**,A*,10,2017/7/5,18
165046,P**,W*,8,2015/3/18,13
11581,P**,R*,9,2013/9/29,65
86785,F**,B*,1,2017/3/18,2
17561,E**,B*,4,2016/10/28,5
178620,V**,D*,10,2017/4/8,24
192638,D**,B*,7,2012/1/6,1
110620,N**,B*,4,2015/12/14,7
72923,E**,B*,7,2015/6/8,2
34318,B**,H*,1,2016/11/4,32
67717,P**,E*,8,2017/1/12,5
112931,B**,C*,10,2016/12/16,0
130517,L**,B*,7,2012/9/1,2
10925,T**,O*,5,2014/6/11,17
66539,V**,B*,10,2009/2/17,17
24007,T**,A*,10,2016/11/18,14
219201,M**,t*,10,2009/8/25,18
4164,A**,D*,6,2015/3/10,3
2531,C**,B*,7,2016/11/13,6
94059,T**,D*,5,2016/9/17,38
132978,L**,B*,8,2013/9/20,19
188420,P**,B*,5,2017/4/11,6
33911,J**,B*,2,2015/11/18,5
1544,E**,I*,1,2017/2/6,21
107347,I**,B*,2,2011/11/17,0
166071,L**,E*,10,2017/1/26,4
174819,E**,P*,5,2011/2/10,43
110753,T**,M*,9,2017/7/19,9
8175,Z**,I*,3,2016/9/1,6
178739,V**,D*,10,2015/12/11,32
128397,P**,W*,7,2015/9/18,6
220583,A**,P*,9,2013/8/8,174
91925,L**,N*,10,2015/10/21,55
206920,D**,A*,8,2015/3/9,3
194522,A**,P*,10,2015/10/28,28
115101,D**,A*,10,2014/2/27,101
12362,A**,H*,9,2011/8/2,6
195299,T**,I*,10,2017/5/1,8
126445,C**,H*,7,2009/9/24,34
47572,T**,P*,10,2015/1/26,88
155742,M**,D*,4,2012/7/12,81
88925,L**,C*,8,2016/10/20,20
170748,Q**,I*,9,2013/5/11,62
86380,M**,B*,1,2013/11/14,25
141683,E**,A*,9,2012/12/30,53
122831,E**,B*,9,2017/4/2,0
78759,O**,M*,1,2015/10/20,55
45843,F**,S*,10,2009/10/12,6
192190,D**,B*,5,2016/3/8,9
150151,M**,C*,9,2016/11/24,9
227317,E**,B*,9,2013/11/28,9
1925,P**,C*,8,2014/11/6,117
182213,C**,O*,8,2012/10/21,88
18163,E**,B*,8,2011/3/10,8
156441,R**,R*,10,2011/12/27,35
56169,H**,H*,1,2017/9/13,1
124202,S**,B*,9,2016/3/22,4
169310,A**,P*,7,2010/4/28,13
194513,A**,H*,2,2016/2/14,28
93029,V**,D*,1,2016/8/13,29
208272,O**,I*,3,2016/4/5,4
18822,S**,O*,1,2016/11/7,23
25311,F**,P*,8,2015/8/30,39
153223,D**,B*,9,2015/8/22,17
68346,P**,E*,10,2014/7/7,36
210667,M**,I*,10,2017/7/5,13
41327,A**,P*,8,2009/12/10,4
187253,S**,N*,10,2009/10/5,48
137928,O**,B*,8,2017/5/28,8
7058,A**,H*,10,2013/5/31,8
25380,G**,R*,8,2017/1/25,9
82523,H**,P*,4,2016/2/6,35
18226,E**,B*,10,2009/5/5,130
117441,N**,D*,1,2017/4/28,2
71026,R**,R*,7,2016/4/12,22
209574,P**,H*,8,2015/9/11,46
34617,M**,A*,1,2017/1/4,2
92434,O**,N*,9,2015/11/25,23
153927,V**,O*,10,2016/7/25,96
215272,L**,C*,9,2011/9/19,45
116827,L**,B*,8,2015/2/27,35
141878,E**,A*,10,2010/6/16,63
188463,P**,B*,10,2017/1/14,7
226406,E**,B*,5,2015/8/14,1
192532,D**,B*,4,2012/12/6,6
84037,E**,B*,1,2017/6/13,3
160783,B**,A*,9,2010/3/1,316
207391,S**,B*,1,2017/4/13,14
136550,S**,*a,10,2016/3/24,22
164654,D**,P*,9,2009/4/28,13
226564,E**,B*,10,2015/7/7,4
26929,U**,C*,10,2015/2/22,41
221841,B**,P*,10,2016/11/10,7
215531,C**,B*,2,2017/8/2,1
4593,B**,W*,10,2016/6/10,38
88153,C**,S*,8,2013/10/15,31
89579,C**,D*,7,2012/5/31,13
104349,E**,B*,1,2012/8/9,15
151444,C**,S*,1,2016/9/10,20
177470,D**,A*,8,2016/4/20,8
232032,T**,S*,10,2009/12/7,151
32604,L**,H*,9,2009/11/5,36
224330,L**,H*,1,2015/12/1,28
22603,P**,H*,9,2016/2/18,24
20820,A**,H*,10,2012/3/2,13
207643,S**,B*,8,2016/6/14,8
231419,T**,S*,10,2016/9/16,90
185709,S**,O*,10,2016/6/13,38
59317,Z**,A*,5,2016/7/18,14
160305,B**,A*,7,2017/2/15,42
153208,D**,A*,9,2015/9/30,10
180895,B**,H*,10,2015/7/11,28
69582,B**,P*,9,2013/7/6,156
12237,L**,B*,1,2016/7/1,1
25434,F**,A*,9,2016/7/12,14
39549,C**,W*,1,2016/6/20,3
186777,B**,H*,9,2009/5/12,77
204036,F**,I*,1,2010/11/10,8
105882,A**,A*,1,2017/4/28,12
101185,I**,S*,9,2010/5/29,36
20122,M**,B*,6,2016/5/22,26
193277,C**,M*,1,2016/2/29,34
84672,E**,B*,3,2016/6/22,3
224439,L**,H*,2,2012/5/27,98
17673,E**,B*,6,2015/12/14,10
219030,S**,O*,10,2008/10/24,53
7309,A**,H*,10,2009/10/13,28
105726,M**,I*,7,2014/8/13,22
114730,M**,P*,9,2014/6/9,104
159221,T**,B*,7,2012/3/12,2
37476,V**,A*,9,2012/12/27,32
92709,P**,P*,5,2015/7/3,12
230729,C**,P*,7,2017/2/18,3
4519,B**,W*,6,2016/4/23,16
131150,L**,*a,10,2008/12/12,8
72845,E**,P*,3,2015/7/7,0
204148,D**,S*,3,2015/8/28,12
96076,S**,D*,5,2012/6/19,2
142006,E**,D*,8,2009/5/9,20
16700,Y**,P*,8,2009/11/7,21
9106,L**,B*,2,2017/11/14,3
47345,F**,A*,10,2015/3/13,16
160424,B**,A*,7,2016/4/25,97
45629,F**,A*,10,2013/2/16,138
228585,G**,B*,6,2012/4/12,19
114444,A**,A*,10,2010/12/6,106
40319,S**,i*,7,2012/1/6,33
17279,R**,P*,1,2013/2/12,3
204659,K**,M*,10,2010/11/5,6
133426,S**,R*,10,2016/9/17,23
47346,F**,R*,9,2015/2/20,19
6786,B**,B*,8,2011/12/13,4
42015,S**,H*,8,2009/12/1,9
168204,R**,M*,9,2016/5/18,1
9816,L**,B*,9,2015/4/7,11
11776,T**,D*,10,2016/11/20,20
215282,L**,C*,9,2009/1/13,35
5991,F**,A*,10,2014/9/24,126
213574,T**,V*,10,2017/9/3,1
213039,T**,M*,8,2009/5/11,102
155374,M**,B*,8,2015/8/17,13
73202,E**,B*,10,2014/9/30,46
9970,L**,B*,10,2013/8/22,17
176892,P**,N*,10,2016/2/15,18
80587,M**,R*,8,2011/4/14,83
213871,T**,V*,1,2016/10/28,7
190149,P**,G*,6,2009/12/13,37
146216,S**,O*,10,2010/10/24,16
33265,M**,A*,1,2016/12/7,2
189808,C**,P*,10,2017/8/20,1
133667,B**,B*,6,2017/4/12,16
117677,N**,V*,10,2012/1/27,47
180212,D**,N*,9,2015/7/16,11
146922,A**,P*,2,2016/9/29,26
69970,E**,H*,10,2014/6/23,27
192027,D**,A*,7,2017/2/26,3
220676,L**,B*,2,2010/12/17,4
137149,I**,A*,10,2015/4/29,43
13522,A**,A*,10,2013/9/21,81
84766,E**,B*,8,2016/5/1,11
131963,E**,B*,10,2009/11/14,26
144539,E**,B*,2,2016/3/21,4
219856,A**,M*,10,2017/4/10,23
223209,E**,P*,10,2012/3/21,65
92715,P**,B*,10,2016/4/4,4
128909,P**,O*,3,2014/5/19,29
2502,C**,B*,7,2016/3/8,5
25587,S**,O*,9,2014/11/4,67
65698,P**,m*,10,2016/10/11,18
42898,X**,B*,1,2016/1/15,6
112735,E**,H*,6,2009/10/23,36
46067,P**,O*,10,2011/3/22,22
215747,C**,B*,10,2017/2/22,18
1096,M**,R*,6,2013/9/17,23
139598,L**,A*,9,2012/4/15,51
50188,G**,O*,6,2015/1/19,18
184286,H**,A*,5,2015/9/29,79
229849,F**,E*,8,2014/10/4,43
191668,L**,A*,7,2011/5/25,18
92690,O**,N*,10,2009/11/4,14
157990,A**,A*,9,2009/5/6,12
160298,B**,A*,8,2017/2/24,58
16473,E**,B*,1,2016/1/3,1
5210,Z**,M*,8,2012/4/12,47
198684,D**,A*,1,2017/4/30,13
108849,N**,B*,3,2017/7/26,5
229748,K**,P*,10,2016/1/20,18
124524,S**,B*,4,2015/9/17,3
203849,S**,I*,1,2016/5/19,22
166567,L**,E*,1,2016/9/23,10
149024,M**,A*,4,2015/10/15,10
12494,O**,A*,1,2015/8/9,15
158967,T**,B*,2,2016/10/4,7
101726,M**,O*,10,2013/1/18,315
174955,A**,H*,7,2012/10/10,59
135980,A**,A*,9,2016/10/28,57
177543,D**,G*,9,2015/12/15,25
107605,I**,B*,10,2010/4/11,5
19823,P**,D*,3,2009/8/19,50
12834,E**,P*,10,2010/11/28,31
206096,P**,H*,10,2010/2/4,27
1097,M**,B*,8,2013/7/5,117
110802,I**,P*,10,2017/7/14,6
47951,N**,M*,10,2013/11/6,11
116384,A**,P*,7,2014/10/19,27
8308,Z**,I*,9,2015/2/11,45
195320,G**,M*,5,2017/1/24,17
157745,A**,A*,10,2015/7/13,22
195906,L**,D*,6,2015/8/4,67
207462,S**,B*,1,2016/10/10,17
194262,N**,H*,2,2011/4/15,14
173070,C**,R*,10,2011/3/1,72
39186,C**,W*,10,2017/4/22,19
186141,D**,D*,8,2016/1/28,32
23891,S**,B*,10,2013/5/26,54
132783,P**,A*,8,2015/3/26,8
47788,A**,A*,9,2017/2/4,15
51699,A**,C*,10,2015/1/24,14
42557,C**,A*,8,2013/11/15,76
229200,T**,E*,10,2011/3/21,24
128790,P**,O*,10,2015/1/22,53
203734,M**,P*,1,2017/1/28,5
71206,L**,M*,10,2013/7/12,117
96395,S**,D*,8,2009/11/21,58
142672,L**,B*,7,2017/8/12,5
33673,M**,B*,1,2009/11/19,16
72348,T**,i*,9,2012/1/8,28
183994,H**,A*,1,2017/10/29,2
211737,L**,S*,10,2017/4/15,13
122453,L**,I*,4,2017/6/13,11
231360,T**,I*,9,2017/1/1,92
91417,A**,B*,3,2014/1/11,85
205930,P**,D*,3,2009/7/13,26
15086,E**,B*,10,2017/6/1,10
19672,P**,P*,6,2010/10/18,30
114238,N**,S*,4,2016/11/26,1
56447,H**,A*,7,2013/9/15,25
453,M**,A*,3,2015/5/8,14
153164,D**,A*,7,2016/1/29,6
7840,X**,A*,10,2013/2/20,88
23440,M**,O*,9,2011/10/14,50
146274,S**,O*,10,2009/7/24,26
169306,A**,G*,10,2010/8/20,18
190850,L**,E*,1,2013/11/3,32
57633,A**,P*,8,2016/10/29,52
154205,N**,G*,10,2014/6/9,46
14622,B**,O*,10,2008/3/12,2
72751,E**,B*,5,2015/9/5,2
65843,P**,m*,10,2015/12/19,32
161012,R**,S*,10,2015/9/15,26
25309,F**,P*,10,2015/11/4,24
70337,Z**,N*,10,2012/4/30,11
223176,E**,P*,10,2016/8/23,45
1002,E**,B*,2,2015/6/11,10
181795,P**,A*,9,2010/8/17,142
128137,P**,O*,1,2016/5/8,21
65820,P**,P*,3,2016/1/30,14
195624,A**,B*,10,2012/8/12,6
109667,N**,B*,6,2016/8/25,2
105816,A**,A*,4,2016/9/19,9
111456,L**,H*,10,2015/3/27,44
2802,B**,C*,1,2017/4/21,15
2845,B**,C*,1,2016/5/30,15
177585,D**,D*,9,2015/10/8,47
192955,D**,M*,8,2009/10/10,3
37684,V**,A*,9,2009/9/20,46
107483,I**,B*,1,2011/3/17,2
120150,H**,C*,8,2009/9/16,13
214868,A**,M*,9,2010/9/21,98
222112,F**,V*,9,2012/1/4,17
221382,D**,C*,4,2016/11/24,5
137055,I**,A*,8,2015/12/4,3
214044,T**,V*,2,2016/7/3,5
21535,E**,N*,7,2017/3/1,16
102170,S**,C*,5,2014/11/10,53
105876,A**,A*,1,2017/5/20,16
203141,F**,C*,10,2013/8/8,102
82692,H**,U*,6,2013/5/2,56
46284,M**,D*,9,2016/3/25,34
196814,P**,D*,1,2017/1/31,13
116250,A**,P*,10,2016/1/21,18
193727,H**,P*,2,2017/5/4,14
210337,L**,I*,10,2015/5/13,33
141280,E**,D*,1,2015/3/24,9
191340,L**,B*,10,2017/3/25,24
184614,M**,A*,10,2011/2/19,8
130017,L**,E*,9,2015/1/20,9
126230,V**,D*,8,2012/3/3,43
218304,A**,O*,9,2014/5/15,10
100910,O**,O*,9,2010/3/22,134
188365,P**,B*,10,2017/6/6,1
195806,K**,B*,10,2008/12/29,43
74053,E**,B*,9,2011/12/17,16
3728,F**,H*,9,2015/5/14,23
204270,T**,D*,3,2012/1/16,27
46553,S**,P*,10,2013/5/15,70
70692,A**,H*,10,2017/4/21,1
122565,L**,C*,10,2016/9/21,9
12742,E**,P*,9,2015/7/10,16
85659,E**,B*,10,2014/5/14,18
216562,S**,S*,2,2017/6/28,8
36150,I**,H*,8,2017/2/14,5
47386,F**,R*,10,2015/5/7,44
100558,D**,B*,9,2011/9/12,5
230195,M**,I*,1,2017/1/11,14
158722,M**,*a,10,2010/10/3,6
156591,D**,D*,1,2017/5/18,12
31504,M**,V*,1,2016/6/19,4
51142,A**,C*,7,2016/5/18,5
14070,B**,A*,9,2016/4/20,6
139048,P**,W*,9,2009/6/20,9
79875,B**,B*,3,2017/9/13,0
20260,M**,U*,10,2011/8/26,27
170596,Q**,I*,10,2014/12/5,63
155162,M**,B*,1,2015/12/31,31
59178,E**,A*,1,2016/6/16,6
47975,N**,M*,10,2009/9/14,9
23721,H**,C*,10,2014/2/26,19
214795,P**,H*,5,2011/10/12,30
30212,K**,B*,10,2013/9/29,66
50868,A**,C*,10,2017/6/1,2
153396,D**,A*,10,2014/2/11,20
119655,T**,H*,10,2009/4/4,75
201272,Z**,D*,1,2016/5/19,37
29342,T**,M*,5,2016/2/9,34
151711,C**,S*,10,2015/3/12,6
157306,K**,A*,10,2011/9/29,19
212161,L**,B*,10,2015/4/9,9
20423,V**,S*,1,2015/11/21,24
196822,P**,A*,10,2017/1/19,144
59255,L**,G*,10,2014/2/11,39
145984,S**,O*,9,2016/3/29,48
101908,T**,O*,9,2016/2/4,23
5425,P**,C*,1,2017/10/8,1
113016,B**,C*,1,2016/10/28,1
218438,A**,S*,5,2011/11/18,39
71912,T**,D*,10,2015/12/29,62
570,M**,B*,8,2012/11/13,13
34265,T**,N*,9,2008/9/10,11
211413,F**,M*,10,2016/3/7,41
21660,P**,H*,8,2013/4/21,127
179017,V**,D*,10,2010/9/15,5
103564,S**,H*,8,2011/1/25,61
189731,O**,P*,10,2008/9/5,113
42565,C**,A*,9,2013/7/18,62
161688,R**,D*,9,2015/4/25,88
76163,P**,B*,8,2012/6/29,14
142778,L**,B*,10,2017/7/11,1
151631,C**,S*,9,2015/5/28,19
134993,D**,A*,10,2016/6/9,11
175944,L**,P*,10,2009/5/30,33
182270,M**,B*,1,2011/6/2,17
112480,T**,E*,10,2013/11/13,8
55140,B**,O*,9,2016/4/12,27
26060,S**,B*,5,2017/10/31,1
22895,T**,A*,10,2015/11/30,47
178696,V**,D*,7,2016/7/12,61
126202,V**,D*,10,2012/7/31,15
187954,E**,B*,4,2017/10/26,2
62991,T**,M*,9,2017/2/11,21
216658,A**,A*,1,2016/4/30,9
227125,E**,B*,4,2014/4/18,8
9841,L**,B*,10,2015/2/10,21
23667,N**,M*,9,2013/10/19,48
106838,I**,B*,10,2014/11/24,3
158457,M**,A*,8,2016/1/9,27
21202,M**,A*,9,2010/10/4,29
98873,N**,B*,9,2013/6/17,12
186129,D**,M*,10,2016/2/26,27
135463,T**,I*,9,2016/2/14,9
207308,S**,B*,10,2017/7/10,16
97953,N**,B*,8,2015/9/17,2
75384,V**,A*,8,2010/8/21,99
228278,E**,B*,10,2009/2/15,6
196349,E**,I*,5,2017/2/20,10
164521,D**,P*,8,2012/2/10,15
38099,A**,H*,7,2010/2/7,18
211976,L**,B*,10,2015/10/28,14
158505,M**,A*,10,2015/3/14,59
125324,D**,C*,5,2015/10/27,6
11039,T**,T*,10,2011/8/28,1
95827,S**,P*,10,2014/3/30,111
75631,L**,D*,1,2016/5/26,28
228809,A**,E*,9,2008/11/20,88
152949,D**,L*,9,2017/1/20,38
23314,M**,O*,10,2012/7/23,20
121166,V**,S*,1,2016/10/29,1
201183,Z**,M*,9,2016/11/3,21
192405,D**,A*,9,2014/12/8,31
84229,E**,B*,1,2017/3/14,1
112769,E**,H*,9,2010/8/29,29
74506,E**,B*,9,2009/10/27,10
116113,P**,E*,10,2016/11/7,14
154100,L**,U*,1,2015/11/19,24
168949,V**,D*,10,2012/12/25,52
198171,M**,H*,8,2009/1/8,38
181248,P**,D*,5,2016/8/16,29
148597,M**,B*,9,2017/2/22,50
29758,T**,i*,10,2009/11/23,60
45098,F**,D*,5,2016/10/12,15
213523,T**,V*,8,2017/10/23,4
164992,P**,W*,5,2015/8/23,6
209770,L**,E*,10,2011/9/6,42
52692,B**,C*,10,2017/11/2,0
140313,A**,B*,8,2010/6/12,25
146371,S**,O*,10,2009/2/12,13
221360,D**,C*,7,2017/1/28,6
120773,N**,H*,8,2008/8/3,90
121714,V**,D*,10,2014/8/2,108
24754,A**,A*,10,2012/6/4,18
181536,P**,D*,9,2014/2/9,97
217471,C**,S*,9,2015/5/22,2
50826,A**,B*,5,2017/4/7,5
126695,B**,R*,1,2015/11/24,0
82277,L**,O*,10,2015/8/23,8
227450,E**,B*,8,2013/5/2,14
5641,O**,U*,9,2015/10/15,38
205352,P**,D*,9,2016/5/11,34
16040,E**,A*,1,2016/6/9,7
